Fsm,No_of_testcases,No_of_threads,Time taken,Execution GPU Optimised,Total GPU Optimised,Execution GPU Unoptimised,Total GPU Unoptimised
ventrilo.test,16384,4,4.476906,1.245664,5.143193,1.5552,5.459434
ventrilo.test,16384,1,8.543354,1.245664,5.143193,1.5552,5.459434
ventrilo.test,4096,32,4.272619,1.158464,2.574425,1.017792,2.274875
ventrilo.test,4096,8,0.536661,1.158464,2.574425,1.017792,2.274875
ventrilo.test,4096,4,1.126752,1.158464,2.574425,1.017792,2.274875
ventrilo.test,4096,1,3.41797,1.158464,2.574425,1.017792,2.274875
ventrilo.test,256,32,0.029822,0.36192,0.706795,0.464096,0.987906
ventrilo.test,256,8,0.046585,0.36192,0.706795,0.464096,0.987906
ventrilo.test,256,4,0.085766,0.36192,0.706795,0.464096,0.987906
ventrilo.test,256,1,0.255341,0.36192,0.706795,0.464096,0.987906
whois.test,26790,32,2.174793,0.963424,10.900642,2.74272,9.081409
whois.test,26790,8,4.501141,0.963424,10.900642,2.74272,9.081409
whois.test,26790,4,7.26344,0.963424,10.900642,2.74272,9.081409
whois.test,26790,1,14.443697,0.963424,10.900642,2.74272,9.081409
whois.test,16384,32,5.096819,0.80304,4.760812,1.341312,5.171128
whois.test,16384,8,2.080018,0.80304,4.760812,1.341312,5.171128
whois.test,16384,4,4.199425,0.80304,4.760812,1.341312,5.171128
whois.test,16384,1,8.630376,0.80304,4.760812,1.341312,5.171128
whois.test,4096,32,4.218982,0.43072,1.829357,0.556992,1.876569
whois.test,4096,8,0.392159,0.43072,1.829357,0.556992,1.876569
whois.test,4096,4,0.681792,0.43072,1.829357,0.556992,1.876569
whois.test,4096,1,1.274955,0.43072,1.829357,0.556992,1.876569
whois.test,256,32,0.022698,0.152096,0.576122,0.28448,0.754078
whois.test,256,8,0.027168,0.152096,0.576122,0.28448,0.754078
whois.test,256,4,0.04442,0.152096,0.576122,0.28448,0.754078
whois.test,256,1,0.075987,0.152096,0.576122,0.28448,0.754078
x11.test,750,32,5.203117,0.376448,0.838516,0.636608,1.243317
x11.test,750,8,0.122921,0.376448,0.838516,0.636608,1.243317
x11.test,750,4,0.217696,0.376448,0.838516,0.636608,1.243317
x11.test,750,1,0.549233,0.376448,0.838516,0.636608,1.243317
x11.test,256,32,4.432486,0.257728,0.760085,0.343296,0.692896
x11.test,256,8,0.032057,0.257728,0.760085,0.343296,0.692896
x11.test,256,4,0.052102,0.257728,0.760085,0.343296,0.692896
x11.test,256,1,0.096661,0.257728,0.760085,0.343296,0.692896
xboxlive.test,448310,32,148.173147,62.576832,189.404947,95.713856,211.484909
xboxlive.test,448310,8,281.364676,62.576832,189.404947,95.713856,211.484909
xboxlive.test,448310,4,486.546385,62.576832,189.404947,95.713856,211.484909
xboxlive.test,448310,1,1032.974399,62.576832,189.404947,95.713856,211.484909
xboxlive.test,262144,32,41.778167,17.484384,81.367083,43.187744,116.370361
xboxlive.test,262144,8,93.845582,17.484384,81.367083,43.187744,116.370361
xboxlive.test,262144,4,179.486403,17.484384,81.367083,43.187744,116.370361
xboxlive.test,262144,1,331.462196,17.484384,81.367083,43.187744,116.370361
xboxlive.test,131072,32,14.31973,5.438656,52.454201,19.81872,59.624316
xboxlive.test,131072,8,27.374281,5.438656,52.454201,19.81872,59.624316
xboxlive.test,131072,4,46.568943,5.438656,52.454201,19.81872,59.624316
xboxlive.test,131072,1,128.605393,5.438656,52.454201,19.81872,59.624316
xboxlive.test,65536,32,5.311092,2.448064,31.358386,10.1736,24.843989
xboxlive.test,65536,8,10.225135,2.448064,31.358386,10.1736,24.843989
xboxlive.test,65536,4,18.429828,2.448064,31.358386,10.1736,24.843989
xboxlive.test,65536,1,51.311107,2.448064,31.358386,10.1736,24.843989
xboxlive.test,16384,32,4.883872,0.577024,4.496322,3.038752,6.53143
xboxlive.test,16384,8,2.297714,0.577024,4.496322,3.038752,6.53143
xboxlive.test,16384,4,4.141946,0.577024,4.496322,3.038752,6.53143
xboxlive.test,16384,1,8.620878,0.577024,4.496322,3.038752,6.53143
xboxlive.test,4096,32,0.278458,0.394656,1.79737,1.179008,2.446824
xboxlive.test,4096,8,0.78397,0.394656,1.79737,1.179008,2.446824
xboxlive.test,4096,4,1.159368,0.394656,1.79737,1.179008,2.446824
xboxlive.test,4096,1,1.985452,0.394656,1.79737,1.179008,2.446824
xboxlive.test,256,32,0.021721,0.366208,0.671665,0.936192,1.302612
xboxlive.test,256,8,0.033175,0.366208,0.671665,0.936192,1.302612
xboxlive.test,256,4,0.050705,0.366208,0.671665,0.936192,1.302612
xboxlive.test,256,1,0.080248,0.366208,0.671665,0.936192,1.302612
yahoo.test,2627400,32,3486.510353,2926.377696,3622.61894,3105.268384,3717.21807
yahoo.test,2627400,8,9800.59802,2926.377696,3622.61894,3105.268384,3717.21807
yahoo.test,2627400,4,17113.559935,2926.377696,3622.61894,3105.268384,3717.21807
yahoo.test,2627400,1,33699.191851,2926.377696,3622.61894,3105.268384,3717.21807
yahoo.test,2097152,32,2141.179074,1658.009888,2335.109178,1698.666272,2275.81338
yahoo.test,2097152,8,5405.268484,1658.009888,2335.109178,1698.666272,2275.81338
yahoo.test,2097152,4,9372.761673,1658.009888,2335.109178,1698.666272,2275.81338
yahoo.test,2097152,1,19732.374091,1658.009888,2335.109178,1698.666272,2275.81338
yahoo.test,1048576,32,550.259898,371.741664,615.47636,393.853184,739.491955
yahoo.test,1048576,8,1147.962313,371.741664,615.47636,393.853184,739.491955
yahoo.test,1048576,4,1945.875736,371.741664,615.47636,393.853184,739.491955
yahoo.test,1048576,1,4640.812768,371.741664,615.47636,393.853184,739.491955
yahoo.test,524288,32,156.92329,100.136192,226.059114,111.19264,260.782616
yahoo.test,524288,8,290.300031,100.136192,226.059114,111.19264,260.782616
yahoo.test,524288,4,546.205253,100.136192,226.059114,111.19264,260.782616
yahoo.test,524288,1,1316.981858,100.136192,226.059114,111.19264,260.782616
yahoo.test,262144,32,53.207647,31.021376,100.366537,37.298528,109.323778
yahoo.test,262144,8,106.81758,31.021376,100.366537,37.298528,109.323778
yahoo.test,262144,4,203.656637,31.021376,100.366537,37.298528,109.323778
yahoo.test,262144,1,390.79347,31.021376,100.366537,37.298528,109.323778
yahoo.test,131072,32,16.499201,11.557824,40.488198,15.510336,50.375427
yahoo.test,131072,8,28.181578,11.557824,40.488198,15.510336,50.375427
yahoo.test,131072,4,51.590821,11.557824,40.488198,15.510336,50.375427
yahoo.test,131072,1,115.199747,11.557824,40.488198,15.510336,50.375427
yahoo.test,65536,32,8.385861,7.453728,26.077605,9.731456,25.977026
yahoo.test,65536,8,13.209949,7.453728,26.077605,9.731456,25.977026
yahoo.test,65536,4,19.799558,7.453728,26.077605,9.731456,25.977026
yahoo.test,65536,1,53.51167,7.453728,26.077605,9.731456,25.977026
yahoo.test,16384,32,1.166492,0.817952,4.653116,1.306752,4.813959
yahoo.test,16384,8,2.418469,0.817952,4.653116,1.306752,4.813959
yahoo.test,16384,4,4.496461,0.817952,4.653116,1.306752,4.813959
yahoo.test,16384,1,10.775207,0.817952,4.653116,1.306752,4.813959
yahoo.test,4096,32,0.302554,0.4384,1.737096,0.57792,1.88076
yahoo.test,4096,8,0.63402,0.4384,1.737096,0.57792,1.88076
yahoo.test,4096,4,1.158251,0.4384,1.737096,0.57792,1.88076
yahoo.test,4096,1,2.118989,0.4384,1.737096,0.57792,1.88076
yahoo.test,256,32,4.424735,0.278912,0.505792,0.32432,0.508585
yahoo.test,256,8,0.035619,0.278912,0.505792,0.32432,0.508585
yahoo.test,256,4,0.056711,0.278912,0.505792,0.32432,0.508585
yahoo.test,256,1,0.081226,0.278912,0.505792,0.32432,0.508585
blank,blank,blank,blank,blank,blank,blank,blank
